Date/Time,Power Delivered (W)
03/26/2023 06:15 PM EDT,240
03/26/2023 06:20 PM EDT,216
03/26/2023 06:25 PM EDT,216
03/26/2023 06:30 PM EDT,180
03/26/2023 06:35 PM EDT,156
03/26/2023 06:40 PM EDT,168
03/26/2023 06:45 PM EDT,144
03/26/2023 06:50 PM EDT,120
03/26/2023 06:55 PM EDT,120
03/26/2023 07:00 PM EDT,84
03/26/2023 07:05 PM EDT,72
03/26/2023 07:10 PM EDT,60
03/26/2023 07:15 PM EDT,24
03/26/2023 07:20 PM EDT,0
03/26/2023 07:25 PM EDT,0
03/26/2023 07:30 PM EDT,0
03/26/2023 07:35 PM EDT,0
03/26/2023 07:40 PM EDT,0
03/26/2023 07:45 PM EDT,0
03/26/2023 07:50 PM EDT,0
03/26/2023 07:55 PM EDT,0
03/26/2023 08:00 PM EDT,0
03/26/2023 08:05 PM EDT,0
03/26/2023 08:10 PM EDT,0
03/26/2023 08:15 PM EDT,0
03/26/2023 08:20 PM EDT,0
03/26/2023 08:25 PM EDT,0
03/26/2023 08:30 PM EDT,0
03/26/2023 08:35 PM EDT,0
03/26/2023 08:40 PM EDT,0
03/26/2023 08:45 PM EDT,0
03/26/2023 08:50 PM EDT,0
03/26/2023 08:55 PM EDT,0
03/26/2023 09:00 PM EDT,0
03/26/2023 09:05 PM EDT,0
03/26/2023 09:10 PM EDT,0
03/26/2023 09:15 PM EDT,0
03/26/2023 09:20 PM EDT,0
03/26/2023 09:25 PM EDT,0
03/26/2023 09:30 PM EDT,0
03/26/2023 09:35 PM EDT,0
03/26/2023 09:40 PM EDT,0
03/26/2023 09:45 PM EDT,0
03/26/2023 09:50 PM EDT,0
03/26/2023 09:55 PM EDT,0
03/26/2023 10:00 PM EDT,0
03/26/2023 10:05 PM EDT,0
03/26/2023 10:10 PM EDT,0
03/26/2023 10:15 PM EDT,0
03/26/2023 10:20 PM EDT,0
03/26/2023 10:25 PM EDT,0
03/26/2023 10:30 PM EDT,0
03/26/2023 10:35 PM EDT,0
03/26/2023 10:40 PM EDT,0
03/26/2023 10:45 PM EDT,0
03/26/2023 10:50 PM EDT,0
03/26/2023 10:55 PM EDT,0
03/26/2023 11:00 PM EDT,0
03/26/2023 11:05 PM EDT,0
03/26/2023 11:10 PM EDT,0
03/26/2023 11:15 PM EDT,0
03/26/2023 11:20 PM EDT,0
03/26/2023 11:25 PM EDT,0
03/26/2023 11:30 PM EDT,0
03/26/2023 11:35 PM EDT,0
03/26/2023 11:40 PM EDT,0
03/26/2023 11:45 PM EDT,0
03/26/2023 11:50 PM EDT,0
03/26/2023 11:55 PM EDT,0
03/27/2023 12:00 AM EDT,0
03/27/2023 12:05 AM EDT,0
03/27/2023 12:10 AM EDT,0
03/27/2023 12:15 AM EDT,0
03/27/2023 12:20 AM EDT,0
03/27/2023 12:25 AM EDT,0
03/27/2023 12:30 AM EDT,0
03/27/2023 12:35 AM EDT,0
03/27/2023 12:40 AM EDT,0
03/27/2023 12:45 AM EDT,0
03/27/2023 12:50 AM EDT,0
03/27/2023 12:55 AM EDT,0
03/27/2023 01:00 AM EDT,0
03/27/2023 01:05 AM EDT,0
03/27/2023 01:10 AM EDT,0
03/27/2023 01:15 AM EDT,0
03/27/2023 01:20 AM EDT,0
03/27/2023 01:25 AM EDT,0
03/27/2023 01:30 AM EDT,0
03/27/2023 01:35 AM EDT,0
03/27/2023 01:40 AM EDT,0
03/27/2023 01:45 AM EDT,0
03/27/2023 01:50 AM EDT,0
03/27/2023 01:55 AM EDT,0
03/27/2023 02:00 AM EDT,0
03/27/2023 02:05 AM EDT,0
03/27/2023 02:10 AM EDT,0
03/27/2023 02:15 AM EDT,0
03/27/2023 02:20 AM EDT,0
03/27/2023 02:25 AM EDT,0
03/27/2023 02:30 AM EDT,0
03/27/2023 02:35 AM EDT,0
03/27/2023 02:40 AM EDT,0
03/27/2023 02:45 AM EDT,0
03/27/2023 02:50 AM EDT,0
03/27/2023 02:55 AM EDT,0
03/27/2023 03:00 AM EDT,0
03/27/2023 03:05 AM EDT,0
03/27/2023 03:10 AM EDT,0
03/27/2023 03:15 AM EDT,0
03/27/2023 03:20 AM EDT,0
03/27/2023 03:25 AM EDT,0
03/27/2023 03:30 AM EDT,0
03/27/2023 03:35 AM EDT,0
03/27/2023 03:40 AM EDT,0
03/27/2023 03:45 AM EDT,0
03/27/2023 03:50 AM EDT,0
03/27/2023 03:55 AM EDT,0
03/27/2023 04:00 AM EDT,0
03/27/2023 04:05 AM EDT,0
03/27/2023 04:10 AM EDT,0
03/27/2023 04:15 AM EDT,0
03/27/2023 04:20 AM EDT,0
03/27/2023 04:25 AM EDT,0
03/27/2023 04:30 AM EDT,0
03/27/2023 04:35 AM EDT,0
03/27/2023 04:40 AM EDT,0
03/27/2023 04:45 AM EDT,0
03/27/2023 04:50 AM EDT,0
03/27/2023 04:55 AM EDT,0
03/27/2023 05:00 AM EDT,0
03/27/2023 05:05 AM EDT,0
03/27/2023 05:10 AM EDT,0
03/27/2023 05:15 AM EDT,0
03/27/2023 05:20 AM EDT,0
03/27/2023 05:25 AM EDT,0
03/27/2023 05:30 AM EDT,0
03/27/2023 05:35 AM EDT,0
03/27/2023 05:40 AM EDT,0
03/27/2023 05:45 AM EDT,0
03/27/2023 05:50 AM EDT,0
03/27/2023 05:55 AM EDT,0
03/27/2023 06:00 AM EDT,0
03/27/2023 06:05 AM EDT,0
03/27/2023 06:10 AM EDT,0
03/27/2023 06:15 AM EDT,0
03/27/2023 06:20 AM EDT,0
03/27/2023 06:25 AM EDT,0
03/27/2023 06:30 AM EDT,0
03/27/2023 06:35 AM EDT,0
03/27/2023 06:40 AM EDT,0
03/27/2023 06:45 AM EDT,0
03/27/2023 06:50 AM EDT,0
03/27/2023 06:55 AM EDT,0
03/27/2023 07:00 AM EDT,0
03/27/2023 07:05 AM EDT,0
03/27/2023 07:10 AM EDT,0
03/27/2023 07:15 AM EDT,0
03/27/2023 07:20 AM EDT,0
03/27/2023 07:25 AM EDT,0
03/27/2023 07:30 AM EDT,0
03/27/2023 07:35 AM EDT,0
03/27/2023 07:40 AM EDT,0
03/27/2023 07:45 AM EDT,24
03/27/2023 07:50 AM EDT,24
03/27/2023 07:55 AM EDT,48
03/27/2023 08:00 AM EDT,48
03/27/2023 08:05 AM EDT,96
03/27/2023 08:10 AM EDT,168
03/27/2023 08:15 AM EDT,288
03/27/2023 08:20 AM EDT,324
03/27/2023 08:25 AM EDT,276
03/27/2023 08:30 AM EDT,300
03/27/2023 08:35 AM EDT,300
03/27/2023 08:40 AM EDT,312
03/27/2023 08:45 AM EDT,264
03/27/2023 08:50 AM EDT,360
03/27/2023 08:55 AM EDT,432
03/27/2023 09:00 AM EDT,336
03/27/2023 09:05 AM EDT,492
03/27/2023 09:10 AM EDT,420
03/27/2023 09:15 AM EDT,576
03/27/2023 09:20 AM EDT,360
03/27/2023 09:25 AM EDT,360
03/27/2023 09:30 AM EDT,312
03/27/2023 09:35 AM EDT,192
03/27/2023 09:40 AM EDT,336
03/27/2023 09:45 AM EDT,360
03/27/2023 09:50 AM EDT,360
03/27/2023 09:55 AM EDT,672
03/27/2023 10:00 AM EDT,"1,080"
03/27/2023 10:05 AM EDT,"1,224"
03/27/2023 10:10 AM EDT,"1,128"
03/27/2023 10:15 AM EDT,936
03/27/2023 10:20 AM EDT,672
03/27/2023 10:25 AM EDT,696
03/27/2023 10:30 AM EDT,492
03/27/2023 10:35 AM EDT,600
03/27/2023 10:40 AM EDT,612
03/27/2023 10:45 AM EDT,624
03/27/2023 10:50 AM EDT,696
03/27/2023 10:55 AM EDT,900
03/27/2023 11:00 AM EDT,"1,080"
03/27/2023 11:05 AM EDT,"1,392"
03/27/2023 11:10 AM EDT,"1,524"
03/27/2023 11:15 AM EDT,"1,428"
03/27/2023 11:20 AM EDT,"1,284"
03/27/2023 11:25 AM EDT,"1,236"
03/27/2023 11:30 AM EDT,"1,320"
03/27/2023 11:35 AM EDT,"1,464"
03/27/2023 11:40 AM EDT,"1,068"
03/27/2023 11:45 AM EDT,948
03/27/2023 11:50 AM EDT,900
03/27/2023 11:55 AM EDT,972
03/27/2023 12:00 PM EDT,864
03/27/2023 12:05 PM EDT,864
03/27/2023 12:10 PM EDT,"1,212"
03/27/2023 12:15 PM EDT,"1,320"
03/27/2023 12:20 PM EDT,"1,020"
03/27/2023 12:25 PM EDT,612
03/27/2023 12:30 PM EDT,852
03/27/2023 12:35 PM EDT,768
03/27/2023 12:40 PM EDT,"1,020"
03/27/2023 12:45 PM EDT,"1,440"
03/27/2023 12:50 PM EDT,"1,176"
03/27/2023 12:55 PM EDT,936
03/27/2023 01:00 PM EDT,"1,152"
03/27/2023 01:05 PM EDT,"1,296"
03/27/2023 01:10 PM EDT,"1,584"
03/27/2023 01:15 PM EDT,"1,992"
03/27/2023 01:20 PM EDT,"3,120"
03/27/2023 01:25 PM EDT,"2,436"
03/27/2023 01:30 PM EDT,"2,856"
03/27/2023 01:35 PM EDT,"2,328"
03/27/2023 01:40 PM EDT,"1,488"
03/27/2023 01:45 PM EDT,"1,800"
03/27/2023 01:50 PM EDT,"3,612"
03/27/2023 01:55 PM EDT,"3,144"
03/27/2023 02:00 PM EDT,"4,104"
03/27/2023 02:05 PM EDT,"2,208"
03/27/2023 02:10 PM EDT,"2,904"
03/27/2023 02:15 PM EDT,"1,704"
03/27/2023 02:20 PM EDT,"3,552"
03/27/2023 02:25 PM EDT,"1,692"
03/27/2023 02:30 PM EDT,"1,104"
03/27/2023 02:35 PM EDT,"2,688"
03/27/2023 02:40 PM EDT,"4,896"
03/27/2023 02:45 PM EDT,"4,344"
03/27/2023 02:50 PM EDT,"5,004"
03/27/2023 02:55 PM EDT,"3,468"
03/27/2023 03:00 PM EDT,"2,016"
03/27/2023 03:05 PM EDT,"4,584"
03/27/2023 03:10 PM EDT,"2,088"
03/27/2023 03:15 PM EDT,"2,880"
03/27/2023 03:20 PM EDT,"4,092"
03/27/2023 03:25 PM EDT,"2,604"
03/27/2023 03:30 PM EDT,"2,796"
03/27/2023 03:35 PM EDT,"2,232"
03/27/2023 03:40 PM EDT,"2,832"
03/27/2023 03:45 PM EDT,"4,044"
03/27/2023 03:50 PM EDT,"3,600"
03/27/2023 03:55 PM EDT,"3,852"
03/27/2023 04:00 PM EDT,"1,008"
03/27/2023 04:05 PM EDT,324
03/27/2023 04:10 PM EDT,"1,476"
03/27/2023 04:15 PM EDT,"1,596"
03/27/2023 04:20 PM EDT,0
03/27/2023 04:25 PM EDT,960
03/27/2023 04:30 PM EDT,"2,028"
03/27/2023 04:35 PM EDT,"1,872"
03/27/2023 04:40 PM EDT,"1,536"
03/27/2023 04:45 PM EDT,948
03/27/2023 04:50 PM EDT,636
03/27/2023 04:55 PM EDT,912
03/27/2023 05:00 PM EDT,600
03/27/2023 05:05 PM EDT,384
03/27/2023 05:10 PM EDT,228
03/27/2023 05:15 PM EDT,132
03/27/2023 05:20 PM EDT,96
03/27/2023 05:25 PM EDT,72
03/27/2023 05:30 PM EDT,96
03/27/2023 05:35 PM EDT,48
03/27/2023 05:40 PM EDT,72
03/27/2023 05:45 PM EDT,48
03/27/2023 05:50 PM EDT,144
03/27/2023 05:55 PM EDT,168
03/27/2023 06:00 PM EDT,156
03/27/2023 06:05 PM EDT,156
03/27/2023 06:10 PM EDT,96
03/27/2023 06:15 PM EDT,120
03/27/2023 06:20 PM EDT,348
03/27/2023 06:25 PM EDT,540
03/27/2023 06:30 PM EDT,360
03/27/2023 06:35 PM EDT,228
03/27/2023 06:40 PM EDT,204
03/27/2023 06:45 PM EDT,144
03/27/2023 06:50 PM EDT,96
03/27/2023 06:55 PM EDT,72
03/27/2023 07:00 PM EDT,96
03/27/2023 07:05 PM EDT,132
03/27/2023 07:10 PM EDT,120
03/27/2023 07:15 PM EDT,72
03/27/2023 07:20 PM EDT,12
03/27/2023 07:25 PM EDT,0
03/27/2023 07:30 PM EDT,0
03/27/2023 07:35 PM EDT,0
03/27/2023 07:40 PM EDT,0
03/27/2023 07:45 PM EDT,0
03/27/2023 07:50 PM EDT,0
03/27/2023 07:55 PM EDT,0
03/27/2023 08:00 PM EDT,0
03/27/2023 08:05 PM EDT,0
03/27/2023 08:10 PM EDT,0
03/27/2023 08:15 PM EDT,0
03/27/2023 08:20 PM EDT,0
03/27/2023 08:25 PM EDT,0
03/27/2023 08:30 PM EDT,0
03/27/2023 08:35 PM EDT,0
03/27/2023 08:40 PM EDT,0
03/27/2023 08:45 PM EDT,0
03/27/2023 08:50 PM EDT,0
03/27/2023 08:55 PM EDT,0
03/27/2023 09:00 PM EDT,0
03/27/2023 09:05 PM EDT,0
03/27/2023 09:10 PM EDT,0
03/27/2023 09:15 PM EDT,0
03/27/2023 09:20 PM EDT,0
03/27/2023 09:25 PM EDT,0
03/27/2023 09:30 PM EDT,0
03/27/2023 09:35 PM EDT,0
03/27/2023 09:40 PM EDT,0
03/27/2023 09:45 PM EDT,0
03/27/2023 09:50 PM EDT,0
03/27/2023 09:55 PM EDT,0
03/27/2023 10:00 PM EDT,0
03/27/2023 10:05 PM EDT,0
03/27/2023 10:10 PM EDT,0
03/27/2023 10:15 PM EDT,0
03/27/2023 10:20 PM EDT,0
03/27/2023 10:25 PM EDT,0
03/27/2023 10:30 PM EDT,0
03/27/2023 10:35 PM EDT,0
03/27/2023 10:40 PM EDT,0
03/27/2023 10:45 PM EDT,0
03/27/2023 10:50 PM EDT,0
03/27/2023 10:55 PM EDT,0
03/27/2023 11:00 PM EDT,0
03/27/2023 11:05 PM EDT,0
03/27/2023 11:10 PM EDT,0
03/27/2023 11:15 PM EDT,0
03/27/2023 11:20 PM EDT,0
03/27/2023 11:25 PM EDT,0
03/27/2023 11:30 PM EDT,0
03/27/2023 11:35 PM EDT,0
03/27/2023 11:40 PM EDT,0
03/27/2023 11:45 PM EDT,0
03/27/2023 11:50 PM EDT,0
03/27/2023 11:55 PM EDT,0
03/28/2023 12:00 AM EDT,0
03/28/2023 12:05 AM EDT,0
03/28/2023 12:10 AM EDT,0
03/28/2023 12:15 AM EDT,0
03/28/2023 12:20 AM EDT,0
03/28/2023 12:25 AM EDT,0
03/28/2023 12:30 AM EDT,0
03/28/2023 12:35 AM EDT,0
03/28/2023 12:40 AM EDT,0
03/28/2023 12:45 AM EDT,0
03/28/2023 12:50 AM EDT,0
03/28/2023 12:55 AM EDT,0
03/28/2023 01:00 AM EDT,0
03/28/2023 01:05 AM EDT,0
03/28/2023 01:10 AM EDT,0
03/28/2023 01:15 AM EDT,0
03/28/2023 01:20 AM EDT,0
03/28/2023 01:25 AM EDT,0
03/28/2023 01:30 AM EDT,0
03/28/2023 01:35 AM EDT,0
03/28/2023 01:40 AM EDT,0
03/28/2023 01:45 AM EDT,0
03/28/2023 01:50 AM EDT,0
03/28/2023 01:55 AM EDT,0
03/28/2023 02:00 AM EDT,0
03/28/2023 02:05 AM EDT,0
03/28/2023 02:10 AM EDT,0
03/28/2023 02:15 AM EDT,0
03/28/2023 02:20 AM EDT,0
03/28/2023 02:25 AM EDT,0
03/28/2023 02:30 AM EDT,0
03/28/2023 02:35 AM EDT,0
03/28/2023 02:40 AM EDT,0
03/28/2023 02:45 AM EDT,0
03/28/2023 02:50 AM EDT,0
03/28/2023 02:55 AM EDT,0
03/28/2023 03:00 AM EDT,0
03/28/2023 03:05 AM EDT,0
03/28/2023 03:10 AM EDT,0
03/28/2023 03:15 AM EDT,0
03/28/2023 03:20 AM EDT,0
03/28/2023 03:25 AM EDT,0
03/28/2023 03:30 AM EDT,0
03/28/2023 03:35 AM EDT,0
03/28/2023 03:40 AM EDT,0
03/28/2023 03:45 AM EDT,0
03/28/2023 03:50 AM EDT,0
03/28/2023 03:55 AM EDT,0
03/28/2023 04:00 AM EDT,0
03/28/2023 04:05 AM EDT,0
03/28/2023 04:10 AM EDT,0
03/28/2023 04:15 AM EDT,0
03/28/2023 04:20 AM EDT,0
03/28/2023 04:25 AM EDT,0
03/28/2023 04:30 AM EDT,0
03/28/2023 04:35 AM EDT,0
03/28/2023 04:40 AM EDT,0
03/28/2023 04:45 AM EDT,0
03/28/2023 04:50 AM EDT,0
03/28/2023 04:55 AM EDT,0
03/28/2023 05:00 AM EDT,0
03/28/2023 05:05 AM EDT,0
03/28/2023 05:10 AM EDT,0
03/28/2023 05:15 AM EDT,0
03/28/2023 05:20 AM EDT,0
03/28/2023 05:25 AM EDT,0
03/28/2023 05:30 AM EDT,0
03/28/2023 05:35 AM EDT,0
03/28/2023 05:40 AM EDT,0
03/28/2023 05:45 AM EDT,0
03/28/2023 05:50 AM EDT,0
03/28/2023 05:55 AM EDT,0
03/28/2023 06:00 AM EDT,0
03/28/2023 06:05 AM EDT,0
03/28/2023 06:10 AM EDT,0
03/28/2023 06:15 AM EDT,0
03/28/2023 06:20 AM EDT,0
03/28/2023 06:25 AM EDT,0
03/28/2023 06:30 AM EDT,0
03/28/2023 06:35 AM EDT,0
03/28/2023 06:40 AM EDT,0
03/28/2023 06:45 AM EDT,0
03/28/2023 06:50 AM EDT,0
03/28/2023 06:55 AM EDT,0
03/28/2023 07:00 AM EDT,0
03/28/2023 07:05 AM EDT,0
03/28/2023 07:10 AM EDT,0
03/28/2023 07:15 AM EDT,0
03/28/2023 07:20 AM EDT,24
03/28/2023 07:25 AM EDT,24
03/28/2023 07:30 AM EDT,48
03/28/2023 07:35 AM EDT,120
03/28/2023 07:40 AM EDT,96
03/28/2023 07:45 AM EDT,96
03/28/2023 07:50 AM EDT,240
03/28/2023 07:55 AM EDT,216
03/28/2023 08:00 AM EDT,180
03/28/2023 08:05 AM EDT,228
03/28/2023 08:10 AM EDT,360
03/28/2023 08:15 AM EDT,408
03/28/2023 08:20 AM EDT,408
03/28/2023 08:25 AM EDT,528
03/28/2023 08:30 AM EDT,492
03/28/2023 08:35 AM EDT,300
03/28/2023 08:40 AM EDT,408
03/28/2023 08:45 AM EDT,528
03/28/2023 08:50 AM EDT,612
03/28/2023 08:55 AM EDT,924
03/28/2023 09:00 AM EDT,"1,188"
03/28/2023 09:05 AM EDT,"1,284"
03/28/2023 09:10 AM EDT,"1,704"
03/28/2023 09:15 AM EDT,"1,956"
03/28/2023 09:20 AM EDT,"2,196"
03/28/2023 09:25 AM EDT,"1,776"
03/28/2023 09:30 AM EDT,"2,376"
03/28/2023 09:35 AM EDT,"2,460"
03/28/2023 09:40 AM EDT,"2,352"
03/28/2023 09:45 AM EDT,"2,376"
03/28/2023 09:50 AM EDT,"1,908"
03/28/2023 09:55 AM EDT,"2,148"
03/28/2023 10:00 AM EDT,"2,316"
03/28/2023 10:05 AM EDT,"2,052"
03/28/2023 10:10 AM EDT,"1,992"
03/28/2023 10:15 AM EDT,"2,136"
03/28/2023 10:20 AM EDT,"2,232"
03/28/2023 10:25 AM EDT,"2,136"
03/28/2023 10:30 AM EDT,"1,992"
03/28/2023 10:35 AM EDT,"2,160"
03/28/2023 10:40 AM EDT,"1,236"
03/28/2023 10:45 AM EDT,"1,932"
03/28/2023 10:50 AM EDT,"2,400"
03/28/2023 10:55 AM EDT,"2,568"
03/28/2023 11:00 AM EDT,"2,532"
03/28/2023 11:05 AM EDT,"2,364"
03/28/2023 11:10 AM EDT,"2,232"
03/28/2023 11:15 AM EDT,"1,992"
03/28/2023 11:20 AM EDT,"1,296"
03/28/2023 11:25 AM EDT,"1,368"
03/28/2023 11:30 AM EDT,"1,944"
03/28/2023 11:35 AM EDT,"2,448"
03/28/2023 11:40 AM EDT,"3,408"
03/28/2023 11:45 AM EDT,"3,060"
03/28/2023 11:50 AM EDT,"2,112"
03/28/2023 11:55 AM EDT,"3,672"
03/28/2023 12:00 PM EDT,"4,080"
03/28/2023 12:05 PM EDT,"4,572"
03/28/2023 12:10 PM EDT,"3,696"
03/28/2023 12:15 PM EDT,"1,320"
03/28/2023 12:20 PM EDT,"1,128"
03/28/2023 12:25 PM EDT,"1,776"
03/28/2023 12:30 PM EDT,"4,632"
03/28/2023 12:35 PM EDT,"5,208"
