Date/Time,Power Delivered (W)
03/28/2023 12:40 PM EDT,"4,728"
03/28/2023 12:45 PM EDT,"4,080"
03/28/2023 12:50 PM EDT,"1,920"
03/28/2023 12:55 PM EDT,"3,540"
03/28/2023 01:00 PM EDT,"4,344"
03/28/2023 01:05 PM EDT,"4,728"
03/28/2023 01:10 PM EDT,"4,200"
03/28/2023 01:15 PM EDT,"3,144"
03/28/2023 01:20 PM EDT,"4,848"
03/28/2023 01:25 PM EDT,"3,312"
03/28/2023 01:30 PM EDT,"3,888"
03/28/2023 01:35 PM EDT,"4,416"
03/28/2023 01:40 PM EDT,"2,376"
03/28/2023 01:45 PM EDT,"3,828"
03/28/2023 01:50 PM EDT,"4,056"
03/28/2023 01:55 PM EDT,"3,000"
03/28/2023 02:00 PM EDT,"4,656"
03/28/2023 02:05 PM EDT,"4,608"
03/28/2023 02:10 PM EDT,"4,200"
03/28/2023 02:15 PM EDT,"4,692"
03/28/2023 02:20 PM EDT,"3,624"
03/28/2023 02:25 PM EDT,"3,588"
03/28/2023 02:30 PM EDT,"3,612"
03/28/2023 02:35 PM EDT,"4,260"
03/28/2023 02:40 PM EDT,"3,480"
03/28/2023 02:45 PM EDT,"3,060"
03/28/2023 02:50 PM EDT,"3,804"
03/28/2023 02:55 PM EDT,"2,448"
03/28/2023 03:00 PM EDT,"3,600"
03/28/2023 03:05 PM EDT,"3,000"
03/28/2023 03:10 PM EDT,"2,664"
03/28/2023 03:15 PM EDT,"2,952"
03/28/2023 03:20 PM EDT,"3,312"
03/28/2023 03:25 PM EDT,"2,292"
03/28/2023 03:30 PM EDT,"2,736"
03/28/2023 03:35 PM EDT,"2,280"
03/28/2023 03:40 PM EDT,"3,360"
03/28/2023 03:45 PM EDT,"3,120"
03/28/2023 03:50 PM EDT,"2,940"
03/28/2023 03:55 PM EDT,"1,344"
03/28/2023 04:00 PM EDT,"1,392"
03/28/2023 04:05 PM EDT,"1,308"
03/28/2023 04:10 PM EDT,"2,268"
03/28/2023 04:15 PM EDT,"2,664"
03/28/2023 04:20 PM EDT,"1,584"
03/28/2023 04:25 PM EDT,"1,824"
03/28/2023 04:30 PM EDT,"1,176"
03/28/2023 04:35 PM EDT,"1,008"
03/28/2023 04:40 PM EDT,996
03/28/2023 04:45 PM EDT,"1,044"
03/28/2023 04:50 PM EDT,"1,116"
03/28/2023 04:55 PM EDT,"1,044"
03/28/2023 05:00 PM EDT,864
03/28/2023 05:05 PM EDT,864
03/28/2023 05:10 PM EDT,756
03/28/2023 05:15 PM EDT,672
03/28/2023 05:20 PM EDT,876
03/28/2023 05:25 PM EDT,744
03/28/2023 05:30 PM EDT,876
03/28/2023 05:35 PM EDT,888
03/28/2023 05:40 PM EDT,768
03/28/2023 05:45 PM EDT,720
03/28/2023 05:50 PM EDT,792
03/28/2023 05:55 PM EDT,420
03/28/2023 06:00 PM EDT,504
03/28/2023 06:05 PM EDT,624
03/28/2023 06:10 PM EDT,372
03/28/2023 06:15 PM EDT,552
03/28/2023 06:20 PM EDT,456
03/28/2023 06:25 PM EDT,456
03/28/2023 06:30 PM EDT,252
03/28/2023 06:35 PM EDT,192
03/28/2023 06:40 PM EDT,240
03/28/2023 06:45 PM EDT,264
03/28/2023 06:50 PM EDT,360
03/28/2023 06:55 PM EDT,192
03/28/2023 07:00 PM EDT,180
03/28/2023 07:05 PM EDT,144
03/28/2023 07:10 PM EDT,156
03/28/2023 07:15 PM EDT,72
03/28/2023 07:20 PM EDT,0
03/28/2023 07:25 PM EDT,0
03/28/2023 07:30 PM EDT,0
03/28/2023 07:35 PM EDT,0
03/28/2023 07:40 PM EDT,0
03/28/2023 07:45 PM EDT,0
03/28/2023 07:50 PM EDT,0
03/28/2023 07:55 PM EDT,0
03/28/2023 08:00 PM EDT,0
03/28/2023 08:05 PM EDT,0
03/28/2023 08:10 PM EDT,0
03/28/2023 08:15 PM EDT,0
03/28/2023 08:20 PM EDT,0
03/28/2023 08:25 PM EDT,0
03/28/2023 08:30 PM EDT,0
03/28/2023 08:35 PM EDT,0
03/28/2023 08:40 PM EDT,0
03/28/2023 08:45 PM EDT,0
03/28/2023 08:50 PM EDT,0
03/28/2023 08:55 PM EDT,0
03/28/2023 09:00 PM EDT,0
03/28/2023 09:05 PM EDT,0
03/28/2023 09:10 PM EDT,0
03/28/2023 09:15 PM EDT,0
03/28/2023 09:20 PM EDT,0
03/28/2023 09:25 PM EDT,0
03/28/2023 09:30 PM EDT,0
03/28/2023 09:35 PM EDT,0
03/28/2023 09:40 PM EDT,0
03/28/2023 09:45 PM EDT,0
03/28/2023 09:50 PM EDT,0
03/28/2023 09:55 PM EDT,0
03/28/2023 10:00 PM EDT,0
03/28/2023 10:05 PM EDT,0
03/28/2023 10:10 PM EDT,0
03/28/2023 10:15 PM EDT,0
03/28/2023 10:20 PM EDT,0
03/28/2023 10:25 PM EDT,0
03/28/2023 10:30 PM EDT,0
03/28/2023 10:35 PM EDT,0
03/28/2023 10:40 PM EDT,0
03/28/2023 10:45 PM EDT,0
03/28/2023 10:50 PM EDT,0
03/28/2023 10:55 PM EDT,0
03/28/2023 11:00 PM EDT,0
03/28/2023 11:05 PM EDT,0
03/28/2023 11:10 PM EDT,0
03/28/2023 11:15 PM EDT,0
03/28/2023 11:20 PM EDT,0
03/28/2023 11:25 PM EDT,0
03/28/2023 11:30 PM EDT,0
03/28/2023 11:35 PM EDT,0
03/28/2023 11:40 PM EDT,0
03/28/2023 11:45 PM EDT,0
03/28/2023 11:50 PM EDT,0
03/28/2023 11:55 PM EDT,0
03/29/2023 12:00 AM EDT,0
03/29/2023 12:05 AM EDT,0
03/29/2023 12:10 AM EDT,0
03/29/2023 12:15 AM EDT,0
03/29/2023 12:20 AM EDT,0
03/29/2023 12:25 AM EDT,0
03/29/2023 12:30 AM EDT,0
03/29/2023 12:35 AM EDT,0
03/29/2023 12:40 AM EDT,0
03/29/2023 12:45 AM EDT,0
03/29/2023 12:50 AM EDT,0
03/29/2023 12:55 AM EDT,0
03/29/2023 01:00 AM EDT,0
03/29/2023 01:05 AM EDT,0
03/29/2023 01:10 AM EDT,0
03/29/2023 01:15 AM EDT,0
03/29/2023 01:20 AM EDT,0
03/29/2023 01:25 AM EDT,0
03/29/2023 01:30 AM EDT,0
03/29/2023 01:35 AM EDT,0
03/29/2023 01:40 AM EDT,0
03/29/2023 01:45 AM EDT,0
03/29/2023 01:50 AM EDT,0
03/29/2023 01:55 AM EDT,0
03/29/2023 02:00 AM EDT,0
03/29/2023 02:05 AM EDT,0
03/29/2023 02:10 AM EDT,0
03/29/2023 02:15 AM EDT,0
03/29/2023 02:20 AM EDT,0
03/29/2023 02:25 AM EDT,0
03/29/2023 02:30 AM EDT,0
03/29/2023 02:35 AM EDT,0
03/29/2023 02:40 AM EDT,0
03/29/2023 02:45 AM EDT,0
03/29/2023 02:50 AM EDT,0
03/29/2023 02:55 AM EDT,0
03/29/2023 03:00 AM EDT,0
03/29/2023 03:05 AM EDT,0
03/29/2023 03:10 AM EDT,0
03/29/2023 03:15 AM EDT,0
03/29/2023 03:20 AM EDT,0
03/29/2023 03:25 AM EDT,0
03/29/2023 03:30 AM EDT,0
03/29/2023 03:35 AM EDT,0
03/29/2023 03:40 AM EDT,0
03/29/2023 03:45 AM EDT,0
03/29/2023 03:50 AM EDT,0
03/29/2023 03:55 AM EDT,0
03/29/2023 04:00 AM EDT,0
03/29/2023 04:05 AM EDT,0
03/29/2023 04:10 AM EDT,0
03/29/2023 04:15 AM EDT,0
03/29/2023 04:20 AM EDT,0
03/29/2023 04:25 AM EDT,0
03/29/2023 04:30 AM EDT,0
03/29/2023 04:35 AM EDT,0
03/29/2023 04:40 AM EDT,0
03/29/2023 04:45 AM EDT,0
03/29/2023 04:50 AM EDT,0
03/29/2023 04:55 AM EDT,0
03/29/2023 05:00 AM EDT,0
03/29/2023 05:05 AM EDT,0
03/29/2023 05:10 AM EDT,0
03/29/2023 05:15 AM EDT,0
03/29/2023 05:20 AM EDT,0
03/29/2023 05:25 AM EDT,0
03/29/2023 05:30 AM EDT,0
03/29/2023 05:35 AM EDT,0
03/29/2023 05:40 AM EDT,0
03/29/2023 05:45 AM EDT,0
03/29/2023 05:50 AM EDT,0
03/29/2023 05:55 AM EDT,0
03/29/2023 06:00 AM EDT,0
03/29/2023 06:05 AM EDT,0
03/29/2023 06:10 AM EDT,0
03/29/2023 06:15 AM EDT,0
03/29/2023 06:20 AM EDT,0
03/29/2023 06:25 AM EDT,0
03/29/2023 06:30 AM EDT,0
03/29/2023 06:35 AM EDT,0
03/29/2023 06:40 AM EDT,0
03/29/2023 06:45 AM EDT,0
03/29/2023 06:50 AM EDT,0
03/29/2023 06:55 AM EDT,0
03/29/2023 07:00 AM EDT,0
03/29/2023 07:05 AM EDT,0
03/29/2023 07:10 AM EDT,0
03/29/2023 07:15 AM EDT,0
03/29/2023 07:20 AM EDT,0
03/29/2023 07:25 AM EDT,0
03/29/2023 07:30 AM EDT,24
03/29/2023 07:35 AM EDT,72
03/29/2023 07:40 AM EDT,96
03/29/2023 07:45 AM EDT,96
03/29/2023 07:50 AM EDT,96
03/29/2023 07:55 AM EDT,120
03/29/2023 08:00 AM EDT,144
03/29/2023 08:05 AM EDT,180
03/29/2023 08:10 AM EDT,180
03/29/2023 08:15 AM EDT,168
03/29/2023 08:20 AM EDT,192
03/29/2023 08:25 AM EDT,240
03/29/2023 08:30 AM EDT,312
03/29/2023 08:35 AM EDT,336
03/29/2023 08:40 AM EDT,408
03/29/2023 08:45 AM EDT,432
03/29/2023 08:50 AM EDT,480
03/29/2023 08:55 AM EDT,672
03/29/2023 09:00 AM EDT,"1,176"
03/29/2023 09:05 AM EDT,"1,752"
03/29/2023 09:10 AM EDT,"1,728"
03/29/2023 09:15 AM EDT,"1,704"
03/29/2023 09:20 AM EDT,"1,992"
03/29/2023 09:25 AM EDT,"2,136"
03/29/2023 09:30 AM EDT,"2,544"
03/29/2023 09:35 AM EDT,"2,988"
03/29/2023 09:40 AM EDT,"2,916"
03/29/2023 09:45 AM EDT,"1,944"
03/29/2023 09:50 AM EDT,"2,184"
03/29/2023 09:55 AM EDT,"2,652"
03/29/2023 10:00 AM EDT,"1,800"
03/29/2023 10:05 AM EDT,"1,896"
03/29/2023 10:10 AM EDT,"1,692"
03/29/2023 10:15 AM EDT,"1,668"
03/29/2023 10:20 AM EDT,"1,824"
03/29/2023 10:25 AM EDT,"1,464"
03/29/2023 10:30 AM EDT,"1,644"
03/29/2023 10:35 AM EDT,"1,956"
03/29/2023 10:40 AM EDT,"2,412"
03/29/2023 10:45 AM EDT,"2,496"
03/29/2023 10:50 AM EDT,"2,508"
03/29/2023 10:55 AM EDT,"2,412"
03/29/2023 11:00 AM EDT,"2,388"
03/29/2023 11:05 AM EDT,"2,400"
03/29/2023 11:10 AM EDT,"2,532"
03/29/2023 11:15 AM EDT,"1,944"
03/29/2023 11:20 AM EDT,"2,892"
03/29/2023 11:25 AM EDT,"3,144"
03/29/2023 11:30 AM EDT,"3,504"
03/29/2023 11:35 AM EDT,"1,608"
03/29/2023 11:40 AM EDT,"1,008"
03/29/2023 11:45 AM EDT,"3,156"
03/29/2023 11:50 AM EDT,"3,360"
03/29/2023 11:55 AM EDT,"3,684"
03/29/2023 12:00 PM EDT,"4,164"
03/29/2023 12:05 PM EDT,"4,560"
03/29/2023 12:10 PM EDT,"4,608"
03/29/2023 12:15 PM EDT,"3,120"
03/29/2023 12:20 PM EDT,"2,652"
03/29/2023 12:25 PM EDT,"1,092"
03/29/2023 12:30 PM EDT,948
03/29/2023 12:35 PM EDT,852
03/29/2023 12:40 PM EDT,"1,392"
03/29/2023 12:45 PM EDT,"4,584"
03/29/2023 12:50 PM EDT,"5,148"
03/29/2023 12:55 PM EDT,"5,184"
03/29/2023 01:00 PM EDT,"5,076"
03/29/2023 01:05 PM EDT,"4,956"
03/29/2023 01:10 PM EDT,"5,028"
03/29/2023 01:15 PM EDT,"3,000"
03/29/2023 01:20 PM EDT,"1,428"
03/29/2023 01:25 PM EDT,"1,320"
03/29/2023 01:30 PM EDT,"2,352"
03/29/2023 01:35 PM EDT,"4,788"
03/29/2023 01:40 PM EDT,"4,260"
03/29/2023 01:45 PM EDT,"3,768"
03/29/2023 01:50 PM EDT,"4,224"
03/29/2023 01:55 PM EDT,"1,428"
03/29/2023 02:00 PM EDT,"1,488"
03/29/2023 02:05 PM EDT,"5,112"
03/29/2023 02:10 PM EDT,"4,488"
03/29/2023 02:15 PM EDT,"1,596"
03/29/2023 02:20 PM EDT,"1,476"
03/29/2023 02:25 PM EDT,"1,344"
03/29/2023 02:30 PM EDT,"1,596"
03/29/2023 02:35 PM EDT,"5,232"
03/29/2023 02:40 PM EDT,"5,256"
03/29/2023 02:45 PM EDT,"5,292"
03/29/2023 02:50 PM EDT,"5,292"
03/29/2023 02:55 PM EDT,"5,100"
03/29/2023 03:00 PM EDT,"5,052"
03/29/2023 03:05 PM EDT,"5,304"
03/29/2023 03:10 PM EDT,"2,820"
03/29/2023 03:15 PM EDT,"4,488"
03/29/2023 03:20 PM EDT,"4,380"
03/29/2023 03:25 PM EDT,"3,144"
03/29/2023 03:30 PM EDT,"3,576"
03/29/2023 03:35 PM EDT,"1,056"
03/29/2023 03:40 PM EDT,696
03/29/2023 03:45 PM EDT,648
03/29/2023 03:50 PM EDT,672
03/29/2023 03:55 PM EDT,"2,280"
03/29/2023 04:00 PM EDT,"4,836"
03/29/2023 04:05 PM EDT,804
03/29/2023 04:10 PM EDT,"4,104"
03/29/2023 04:15 PM EDT,"3,492"
03/29/2023 04:20 PM EDT,"3,192"
03/29/2023 04:25 PM EDT,"2,808"
03/29/2023 04:30 PM EDT,"2,544"
03/29/2023 04:35 PM EDT,"2,100"
03/29/2023 04:40 PM EDT,"1,788"
03/29/2023 04:45 PM EDT,"1,344"
03/29/2023 04:50 PM EDT,564
03/29/2023 04:55 PM EDT,300
03/29/2023 05:00 PM EDT,396
03/29/2023 05:05 PM EDT,564
03/29/2023 05:10 PM EDT,576
03/29/2023 05:15 PM EDT,648
03/29/2023 05:20 PM EDT,732
03/29/2023 05:25 PM EDT,600
03/29/2023 05:30 PM EDT,420
03/29/2023 05:35 PM EDT,324
03/29/2023 05:40 PM EDT,276
03/29/2023 05:45 PM EDT,264
03/29/2023 05:50 PM EDT,240
03/29/2023 05:55 PM EDT,240
03/29/2023 06:00 PM EDT,216
03/29/2023 06:05 PM EDT,216
03/29/2023 06:10 PM EDT,228
03/29/2023 06:15 PM EDT,192
03/29/2023 06:20 PM EDT,180
03/29/2023 06:25 PM EDT,156
03/29/2023 06:30 PM EDT,144
03/29/2023 06:35 PM EDT,144
03/29/2023 06:40 PM EDT,120
03/29/2023 06:45 PM EDT,120
03/29/2023 06:50 PM EDT,96
03/29/2023 06:55 PM EDT,96
03/29/2023 07:00 PM EDT,72
03/29/2023 07:05 PM EDT,72
03/29/2023 07:10 PM EDT,48
03/29/2023 07:15 PM EDT,24
03/29/2023 07:20 PM EDT,12
03/29/2023 07:25 PM EDT,0
03/29/2023 07:30 PM EDT,0
03/29/2023 07:35 PM EDT,0
03/29/2023 07:40 PM EDT,0
03/29/2023 07:45 PM EDT,0
03/29/2023 07:50 PM EDT,0
03/29/2023 07:55 PM EDT,0
03/29/2023 08:00 PM EDT,0
03/29/2023 08:05 PM EDT,0
03/29/2023 08:10 PM EDT,0
03/29/2023 08:15 PM EDT,0
03/29/2023 08:20 PM EDT,0
03/29/2023 08:25 PM EDT,0
03/29/2023 08:30 PM EDT,0
03/29/2023 08:35 PM EDT,0
03/29/2023 08:40 PM EDT,0
03/29/2023 08:45 PM EDT,0
03/29/2023 08:50 PM EDT,0
03/29/2023 08:55 PM EDT,0
03/29/2023 09:00 PM EDT,0
03/29/2023 09:05 PM EDT,0
03/29/2023 09:10 PM EDT,0
03/29/2023 09:15 PM EDT,0
03/29/2023 09:20 PM EDT,0
03/29/2023 09:25 PM EDT,0
03/29/2023 09:30 PM EDT,0
03/29/2023 09:35 PM EDT,0
03/29/2023 09:40 PM EDT,0
03/29/2023 09:45 PM EDT,0
03/29/2023 09:50 PM EDT,0
03/29/2023 09:55 PM EDT,0
03/29/2023 10:00 PM EDT,0
03/29/2023 10:05 PM EDT,0
03/29/2023 10:10 PM EDT,0
03/29/2023 10:15 PM EDT,0
03/29/2023 10:20 PM EDT,0
03/29/2023 10:25 PM EDT,0
03/29/2023 10:30 PM EDT,0
03/29/2023 10:35 PM EDT,0
03/29/2023 10:40 PM EDT,0
03/29/2023 10:45 PM EDT,0
03/29/2023 10:50 PM EDT,0
03/29/2023 10:55 PM EDT,0
03/29/2023 11:00 PM EDT,0
03/29/2023 11:05 PM EDT,0
03/29/2023 11:10 PM EDT,0
03/29/2023 11:15 PM EDT,0
03/29/2023 11:20 PM EDT,0
03/29/2023 11:25 PM EDT,0
03/29/2023 11:30 PM EDT,0
03/29/2023 11:35 PM EDT,0
03/29/2023 11:40 PM EDT,0
03/29/2023 11:45 PM EDT,0
03/29/2023 11:50 PM EDT,0
03/29/2023 11:55 PM EDT,0
03/30/2023 12:00 AM EDT,0
03/30/2023 12:05 AM EDT,0
03/30/2023 12:10 AM EDT,0
03/30/2023 12:15 AM EDT,0
03/30/2023 12:20 AM EDT,0
03/30/2023 12:25 AM EDT,0
03/30/2023 12:30 AM EDT,0
03/30/2023 12:35 AM EDT,0
03/30/2023 12:40 AM EDT,0
03/30/2023 12:45 AM EDT,0
03/30/2023 12:50 AM EDT,0
03/30/2023 12:55 AM EDT,0
03/30/2023 01:00 AM EDT,0
03/30/2023 01:05 AM EDT,0
03/30/2023 01:10 AM EDT,0
03/30/2023 01:15 AM EDT,0
03/30/2023 01:20 AM EDT,0
03/30/2023 01:25 AM EDT,0
03/30/2023 01:30 AM EDT,0
03/30/2023 01:35 AM EDT,0
03/30/2023 01:40 AM EDT,0
03/30/2023 01:45 AM EDT,0
03/30/2023 01:50 AM EDT,0
03/30/2023 01:55 AM EDT,0
03/30/2023 02:00 AM EDT,0
03/30/2023 02:05 AM EDT,0
03/30/2023 02:10 AM EDT,0
03/30/2023 02:15 AM EDT,0
03/30/2023 02:20 AM EDT,0
03/30/2023 02:25 AM EDT,0
03/30/2023 02:30 AM EDT,0
03/30/2023 02:35 AM EDT,0
03/30/2023 02:40 AM EDT,0
03/30/2023 02:45 AM EDT,0
03/30/2023 02:50 AM EDT,0
03/30/2023 02:55 AM EDT,0
03/30/2023 03:00 AM EDT,0
03/30/2023 03:05 AM EDT,0
03/30/2023 03:10 AM EDT,0
03/30/2023 03:15 AM EDT,0
03/30/2023 03:20 AM EDT,0
03/30/2023 03:25 AM EDT,0
03/30/2023 03:30 AM EDT,0
03/30/2023 03:35 AM EDT,0
03/30/2023 03:40 AM EDT,0
03/30/2023 03:45 AM EDT,0
03/30/2023 03:50 AM EDT,0
03/30/2023 03:55 AM EDT,0
03/30/2023 04:00 AM EDT,0
03/30/2023 04:05 AM EDT,0
03/30/2023 04:10 AM EDT,0
03/30/2023 04:15 AM EDT,0
03/30/2023 04:20 AM EDT,0
03/30/2023 04:25 AM EDT,0
03/30/2023 04:30 AM EDT,0
03/30/2023 04:35 AM EDT,0
03/30/2023 04:40 AM EDT,0
03/30/2023 04:45 AM EDT,0
03/30/2023 04:50 AM EDT,0
03/30/2023 04:55 AM EDT,0
03/30/2023 05:00 AM EDT,0
03/30/2023 05:05 AM EDT,0
03/30/2023 05:10 AM EDT,0
03/30/2023 05:15 AM EDT,0
03/30/2023 05:20 AM EDT,0
03/30/2023 05:25 AM EDT,0
03/30/2023 05:30 AM EDT,0
03/30/2023 05:35 AM EDT,0
03/30/2023 05:40 AM EDT,0
03/30/2023 05:45 AM EDT,0
03/30/2023 05:50 AM EDT,0
03/30/2023 05:55 AM EDT,0
03/30/2023 06:00 AM EDT,0
03/30/2023 06:05 AM EDT,0
03/30/2023 06:10 AM EDT,0
03/30/2023 06:15 AM EDT,0
03/30/2023 06:20 AM EDT,0
03/30/2023 06:25 AM EDT,0
03/30/2023 06:30 AM EDT,0
